DateTimeUT,"Exposure Time","Exposure Meter Counts"
"2020-05-29 18:34:49",455.093,39803572
"2020-05-29 18:34:53",459.302,39804048
"2020-05-29 18:34:57",463.511,39804476
"2020-05-29 18:35:00",467.721,39804912
"2020-05-29 18:35:04",470.07,39805412
"2020-05-29 18:35:08",474.139,39805900
"2020-05-29 18:35:12",478.348,39806380
"2020-05-29 18:35:15",482.558,40114240
"2020-05-29 18:35:19",485.232,42902000
"2020-05-29 18:35:23",489.023,44224372
"2020-05-29 18:35:25",493.186,44224640
"2020-05-29 19:07:53",0,0
"2020-05-29 19:07:57",0,414
"2020-05-29 19:08:01",4.212,801
"2020-05-29 19:08:05",8.42,1235
"2020-05-29 19:08:09",12.63,1671
"2020-05-29 19:08:12",16.839,2139
"2020-05-29 19:08:16",19.05,2607
"2020-05-29 19:08:20",23.259,3050
"2020-05-29 19:08:24",27.468,3551
"2020-05-29 19:08:28",31.677,3909
"2020-05-29 19:08:31",35.887,4371
"2020-05-29 19:08:35",38.096,4833
"2020-05-29 19:08:39",42.305,5332
"2020-05-29 19:08:43",46.513,5782
"2020-05-29 19:08:47",50.724,6223
"2020-05-29 19:08:50",54.933,6661
"2020-05-29 19:08:54",57.142,7137
"2020-05-29 19:08:58",61.352,7667
"2020-05-29 19:09:02",65.562,8123
"2020-05-29 19:09:05",69.771,8533
"2020-05-29 19:09:09",72.02,9004
"2020-05-29 19:09:13",76.189,9505
"2020-05-29 19:09:17",80.399,10042
"2020-05-29 19:09:21",84.608,10522
"2020-05-29 19:09:24",88.817,10984
"2020-05-29 19:09:28",91.014,11376
"2020-05-29 19:09:32",95.196,11838
"2020-05-29 19:09:36",99.405,12285
"2020-05-29 19:09:40",103.614,12737
"2020-05-29 19:09:43",107.824,13204
"2020-05-29 19:09:47",110.033,13659
"2020-05-29 19:09:51",114.243,14149
"2020-05-29 19:09:55",118.452,14613
"2020-05-29 19:09:59",122.661,15024
"2020-05-29 19:10:02",126.871,15500
"2020-05-29 19:10:06",129.08,15869
"2020-05-29 19:10:10",133.289,16278
"2020-05-29 19:10:14",137.498,16691
"2020-05-29 19:10:18",141.708,17126
"2020-05-29 19:10:21",145.916,17663
"2020-05-29 19:10:25",148.127,18210
"2020-05-29 19:10:29",152.336,18649
"2020-05-29 19:10:33",156.545,19035
"2020-05-29 19:10:37",160.755,19493
"2020-05-29 19:10:40",164.964,19940
"2020-05-29 19:10:44",167.173,20411
"2020-05-29 19:10:48",171.383,20925
"2020-05-29 19:10:52",175.591,21363
"2020-05-29 19:10:55",179.801,21844
"2020-05-29 19:10:59",182.01,22317
"2020-05-29 19:11:03",186.22,22750
"2020-05-29 19:11:07",190.429,23193
"2020-05-29 19:11:11",194.639,23673
"2020-05-29 19:11:14",198.848,24099
"2020-05-29 19:11:18",201.057,24545
"2020-05-29 19:11:22",205.267,24989
"2020-05-29 19:11:26",209.476,25439
"2020-05-29 19:11:30",213.685,25908
"2020-05-29 19:11:33",217.895,26391
"2020-05-29 19:11:37",220.104,26847
"2020-05-29 19:11:41",224.313,27291
"2020-05-29 19:11:45",228.522,27711
"2020-05-29 19:11:49",232.731,28187
"2020-05-29 19:11:52",236.942,28665
"2020-05-29 19:11:56",239.151,29113
"2020-05-29 19:12:00",243.36,29595
"2020-05-29 19:12:04",247.569,30047
"2020-05-29 19:12:07",251.779,30556
"2020-05-29 19:12:11",254.012,30973
"2020-05-29 19:12:15",258.197,31447
"2020-05-29 19:12:19",262.406,31917
"2020-05-29 19:12:23",266.616,32378
"2020-05-29 19:12:26",270.825,32866
"2020-05-29 19:12:30",273.034,33376
"2020-05-29 19:12:34",277.243,33856
"2020-05-29 19:12:38",281.454,34296
"2020-05-29 19:12:42",285.663,34750
"2020-05-29 19:12:45",289.872,35179
"2020-05-29 19:12:49",292.081,35635
"2020-05-29 19:12:53",296.291,36082
"2020-05-29 19:12:57",300.5,36623
"2020-05-29 19:13:01",304.709,37073
"2020-05-29 19:13:04",308.919,37588
"2020-05-29 19:13:08",311.128,38032
"2020-05-29 19:13:12",315.337,38479
"2020-05-29 19:13:16",319.546,38960
"2020-05-29 19:13:20",323.755,39401
"2020-05-29 19:13:23",327.966,39878
"2020-05-29 19:13:27",330.176,40322
"2020-05-29 19:13:31",334.384,40744
"2020-05-29 19:13:35",338.593,41261
"2020-05-29 19:13:38",342.803,41744
"2020-05-29 19:13:42",345.012,42239
"2020-05-29 19:13:46",349.221,42701
"2020-05-29 19:13:50",353.42,43091
"2020-05-29 19:13:54",357.629,43570
"2020-05-29 19:13:57",361.837,44017
"2020-05-29 19:14:01",364.039,44452
"2020-05-29 19:14:05",368.248,44929
"2020-05-29 19:14:09",372.438,45386
"2020-05-29 19:14:13",376.646,45851
"2020-05-29 19:14:16",380.856,46247
"2020-05-29 19:14:20",383.056,46680
"2020-05-29 19:14:24",387.255,47152
"2020-05-29 19:14:28",391.464,47652
"2020-05-29 19:14:32",395.673,48172
"2020-05-29 19:14:35",399.882,48693
"2020-05-29 19:14:39",402.082,49164
"2020-05-29 19:14:43",406.281,49611
"2020-05-29 19:14:47",410.491,50030
"2020-05-29 19:14:51",414.701,50468
"2020-05-29 19:14:54",418.91,50897
"2020-05-29 19:14:58",421.119,51347
"2020-05-29 19:15:02",425.318,51797
"2020-05-29 19:15:06",429.528,52270
"2020-05-29 19:15:10",433.737,52744
"2020-05-29 19:15:13",437.945,53221
"2020-05-29 19:15:17",440.156,53700
"2020-05-29 19:15:21",444.365,54151
"2020-05-29 19:15:25",448.574,54539
"2020-05-29 19:15:28",452.784,54989
"2020-05-29 19:15:32",455.006,55429
"2020-05-29 19:15:36",459.203,55894
"2020-05-29 19:15:40",463.412,56359
"2020-05-29 19:15:44",467.621,56838
"2020-05-29 19:15:47",471.83,57333
"2020-05-29 19:15:51",474.04,57707
